CENSE
05/23/2025 10:40:34,98.5,2.976,4.2
05/23/2025 11:10:37,98.49,2.976,4.22
05/23/2025 11:40:40,98.5,2.977,4.21
05/23/2025 12:10:40,98.49,2.976,4.21
05/23/2025 12:40:42,98.49,2.976,4.2
05/23/2025 13:10:43,98.47,2.976,4.21
05/23/2025 13:40:45,98.47,2.976,4.21
05/23/2025 14:10:46,98.46,2.976,4.22
05/23/2025 14:40:49,98.42,2.975,4.2
05/23/2025 15:10:49,98.43,2.975,4.22
05/23/2025 15:40:52,98.4,2.975,4.22
05/23/2025 16:10:56,98.39,2.975,4.22
05/23/2025 16:40:57,98.37,2.974,4.22
05/23/2025 17:11:00,98.31,2.973,4.22
05/23/2025 17:41:01,98.31,2.973,4.22
05/23/2025 18:11:04,98.34,2.974,4.21
05/23/2025 18:41:05,98.35,2.974,4.22
05/23/2025 19:11:07,98.36,2.974,4.22
05/23/2025 19:41:08,98.37,2.974,4.21
05/23/2025 20:11:11,98.39,2.975,4.21
05/23/2025 20:41:14,98.41,2.975,4.22
05/23/2025 21:11:14,98.46,2.976,4.22
05/23/2025 21:41:16,98.47,2.976,4.21
05/23/2025 22:11:16,98.48,2.976,4.21
05/23/2025 22:41:19,98.49,2.976,4.22
05/23/2025 23:11:19,98.5,2.976,4.22
05/23/2025 23:41:22,98.47,2.976,4.19
05/24/2025 00:11:22,98.48,2.976,4.21
05/24/2025 00:41:24,98.47,2.976,4.21
05/24/2025 01:11:27,98.49,2.976,4.21
05/24/2025 01:41:27,98.48,2.976,4.22
05/24/2025 02:11:29,98.49,2.976,4.21
05/24/2025 02:41:29,98.49,2.976,4.2
05/24/2025 03:11:31,98.5,2.976,4.2
05/24/2025 03:41:31,98.51,2.977,4.19
05/24/2025 04:11:34,98.51,2.977,4.2
05/24/2025 04:41:34,98.51,2.977,4.21
05/24/2025 05:11:36,98.53,2.977,4.21
05/24/2025 05:41:39,98.54,2.977,4.2
05/24/2025 06:11:38,98.53,2.977,4.19
05/24/2025 06:41:41,98.56,2.977,4.21
05/24/2025 07:11:41,98.55,2.977,4.2
05/24/2025 07:41:43,98.56,2.977,4.2
05/24/2025 08:11:43,98.55,2.977,4.2
05/24/2025 08:41:46,98.56,2.977,4.2
05/24/2025 09:11:46,98.56,2.977,4.2
05/24/2025 09:41:48,98.55,2.977,4.2
05/24/2025 10:11:52,98.55,2.977,4.21
05/24/2025 10:41:51,98.52,2.977,4.21
05/24/2025 11:11:54,98.53,2.977,4.2
05/24/2025 11:41:54,98.5,2.977,4.2
05/24/2025 12:11:57,98.49,2.976,4.19
05/24/2025 12:41:57,98.47,2.976,4.2
05/24/2025 13:12:00,98.48,2.976,4.19
05/24/2025 13:42:00,98.39,2.975,4.22
05/24/2025 14:12:03,98.38,2.975,4.22
05/24/2025 14:42:06,98.39,2.975,4.19
05/24/2025 15:12:06,98.37,2.974,4.2
05/24/2025 15:42:09,98.4,2.975,4.19
05/24/2025 16:12:10,98.38,2.975,4.2
05/24/2025 16:42:12,98.39,2.975,4.21
05/24/2025 17:12:13,98.4,2.975,4.21
05/24/2025 17:42:15,98.39,2.975,4.21
05/24/2025 18:12:16,98.39,2.975,4.21
05/24/2025 18:42:18,98.4,2.975,4.2
05/24/2025 19:12:21,98.45,2.976,4.22
05/24/2025 19:42:21,98.46,2.976,4.2
05/24/2025 20:12:24,98.47,2.976,4.21
05/24/2025 20:42:24,98.48,2.976,4.21
05/24/2025 21:12:26,98.48,2.976,4.2
05/24/2025 21:42:27,98.48,2.976,4.21
05/24/2025 22:12:29,98.44,2.976,4.2
05/24/2025 22:42:29,98.44,2.976,4.21
05/24/2025 23:12:32,98.45,2.976,4.2
05/24/2025 23:42:35,98.45,2.976,4.19
05/25/2025 00:12:34,98.45,2.976,4.18
05/25/2025 00:42:37,98.46,2.976,4.19
05/25/2025 01:12:37,98.46,2.976,4.2
05/25/2025 01:42:39,98.47,2.976,4.19
05/25/2025 02:12:39,98.48,2.976,4.19
05/25/2025 02:42:42,98.48,2.976,4.21
05/25/2025 03:12:42,98.5,2.976,4.2
05/25/2025 03:42:44,98.49,2.976,4.2
05/25/2025 04:12:47,98.53,2.977,4.2
05/25/2025 04:42:46,98.53,2.977,4.21
05/25/2025 05:12:48,98.54,2.977,4.19
05/25/2025 05:42:48,98.55,2.977,4.19
05/25/2025 06:12:51,98.55,2.977,4.19
05/25/2025 06:43:01,98.53,2.977,4.2
05/25/2025 07:12:53,98.53,2.977,4.2
05/25/2025 07:42:53,98.51,2.977,4.19
05/25/2025 08:12:56,98.49,2.976,4.2
05/25/2025 08:42:59,98.48,2.976,4.19
05/25/2025 09:12:59,98.43,2.975,4.19
05/25/2025 09:43:02,98.33,2.974,4.19
05/25/2025 10:13:03,98.31,2.974,4.2
05/25/2025 10:43:06,98.28,2.973,4.2
05/25/2025 11:13:07,98.24,2.972,4.2
05/25/2025 11:43:11,98.22,2.972,4.2
05/25/2025 12:13:12,98.22,2.972,4.21
05/25/2025 12:43:15,98.23,2.972,4.19
05/25/2025 13:13:18,98.21,2.972,4.21
05/25/2025 13:43:19,98.21,2.972,4.2
05/25/2025 14:13:22,98.1,2.97,4.19
05/25/2025 14:43:23,98,2.969,4.21
05/25/2025 15:13:27,97.96,2.968,4.2
05/25/2025 15:43:28,97.9,2.967,4.21
05/25/2025 16:13:32,97.86,2.966,4.21
05/25/2025 16:43:33,97.85,2.966,4.22
05/25/2025 17:13:37,97.88,2.967,4.22
05/25/2025 17:43:40,97.93,2.968,4.21
05/25/2025 18:13:41,97.92,2.967,4.21
05/25/2025 18:43:43,97.97,2.968,4.2
05/25/2025 19:13:44,97.97,2.968,4.21
05/25/2025 19:43:46,97.99,2.969,4.21
05/25/2025 20:13:47,98.01,2.969,4.2
05/25/2025 20:43:49,98.04,2.969,4.19
05/25/2025 21:13:50,98.07,2.97,4.2
05/25/2025 21:43:52,98.16,2.971,4.2
05/25/2025 22:13:55,98.23,2.972,4.19
05/25/2025 22:43:54,98.26,2.973,4.2
05/25/2025 23:13:56,98.33,2.974,4.19
05/25/2025 23:43:56,98.37,2.974,4.2
05/26/2025 00:13:57,98.38,2.975,4.19
05/26/2025 00:43:57,98.42,2.975,4.19
05/26/2025 01:13:59,98.42,2.975,4.19
05/26/2025 01:43:58,98.47,2.976,4.2
05/26/2025 02:14:00,98.5,2.976,4.19
05/26/2025 02:44:02,98.5,2.977,4.19
05/26/2025 03:14:01,98.54,2.977,4.19
05/26/2025 03:44:03,98.56,2.977,4.19
05/26/2025 04:14:02,98.53,2.977,4.2
05/26/2025 04:44:04,98.57,2.978,4.19
05/26/2025 05:14:04,98.61,2.978,4.18
05/26/2025 05:14:53,98.61,2.978,4.18
05/26/2025 05:44:27,98.62,2.978,4.18
05/26/2025 06:14:05,98.63,2.979,4.19
05/26/2025 06:44:07,98.62,2.978,4.19
05/26/2025 07:14:07,98.61,2.978,4.21
05/26/2025 07:44:10,98.56,2.977,4.18
05/26/2025 08:14:11,98.48,2.976,4.19
05/26/2025 08:44:14,98.43,2.975,4.2
05/26/2025 09:14:17,98.41,2.975,4.19
05/26/2025 09:44:18,98.35,2.974,4.19
05/26/2025 10:14:21,98.34,2.974,4.21
05/26/2025 10:44:22,98.29,2.973,4.19
05/26/2025 11:14:26,98.2,2.972,4.2
05/26/2025 11:44:27,98.08,2.97,4.21
05/26/2025 12:14:31,97.96,2.968,4.2
05/26/2025 12:44:33,97.77,2.965,4.22
05/26/2025 13:14:37,97.61,2.962,4.19
05/26/2025 13:44:41,97.5,2.961,4.21
05/26/2025 14:14:42,97.26,2.957,4.21
05/26/2025 14:44:46,97.09,2.954,4.21
05/26/2025 15:14:49,96.86,2.951,4.21
05/26/2025 15:44:53,96.67,2.948,4.2
05/26/2025 16:14:55,96.51,2.945,4.21
05/26/2025 16:44:59,96.43,2.944,4.21
05/26/2025 17:15:02,96.39,2.943,4.22
05/26/2025 17:45:06,96.38,2.943,4.21
05/26/2025 18:15:11,96.4,2.944,4.21
05/26/2025 18:45:12,96.41,2.944,4.21
05/26/2025 19:15:16,96.49,2.945,4.23
05/26/2025 19:45:18,96.54,2.946,4.21
05/26/2025 20:15:21,96.63,2.947,4.21
05/26/2025 20:45:22,96.76,2.949,4.21
05/26/2025 21:15:25,96.91,2.951,4.21
05/26/2025 21:45:26,97.02,2.953,4.21
05/26/2025 22:15:28,97.11,2.955,4.21
05/26/2025 22:45:31,97.21,2.956,4.2
05/26/2025 23:15:30,97.29,2.958,4.21
05/26/2025 23:45:32,97.4,2.959,4.19
05/27/2025 00:15:32,97.51,2.961,4.21
05/27/2025 00:45:34,97.59,2.962,4.2
05/27/2025 01:15:42,97.67,2.963,4.21
05/27/2025 01:45:35,97.74,2.964,4.2
05/27/2025 02:15:35,97.81,2.966,4.19
05/27/2025 02:45:37,97.91,2.967,4.19
05/27/2025 03:15:39,97.96,2.968,4.2
05/27/2025 03:45:38,98.09,2.97,4.2
05/27/2025 04:15:40,98.13,2.971,4.2
05/27/2025 04:45:39,98.11,2.97,4.19
05/27/2025 05:15:41,98.14,2.971,4.19
05/27/2025 05:45:41,98.16,2.971,4.19
05/27/2025 06:15:42,98.2,2.972,4.2
05/27/2025 06:45:43,98.21,2.972,4.2
05/27/2025 07:15:45,98.18,2.971,4.2
05/27/2025 07:45:48,98.13,2.971,4.2
05/27/2025 08:15:48,98.06,2.97,4.21
05/27/2025 08:45:51,97.94,2.968,4.2
05/27/2025 09:15:53,97.84,2.966,4.19
05/27/2025 09:45:56,97.73,2.964,4.21
05/27/2025 10:16:07,97.58,2.962,4.22
05/27/2025 10:46:02,97.42,2.96,4.22
05/27/2025 11:16:05,97.28,2.957,4.22
05/27/2025 11:46:10,97.13,2.955,4.2
05/27/2025 12:16:15,96.99,2.953,4.22
05/27/2025 12:46:16,96.86,2.951,4.22
05/27/2025 13:16:21,96.7,2.948,4.23
05/27/2025 13:46:23,96.57,2.946,4.22
05/27/2025 14:16:28,96.46,2.945,4.2
05/27/2025 14:46:31,96.3,2.942,4.22
05/27/2025 15:16:35,96.27,2.942,4.22
05/27/2025 15:46:38,96.21,2.941,4.21
05/27/2025 16:16:42,96.12,2.939,4.22
05/27/2025 16:46:47,96.1,2.939,4.22
05/27/2025 17:16:49,96.09,2.939,4.23
05/27/2025 17:46:53,96.11,2.939,4.23
05/27/2025 18:16:55,96.11,2.939,4.22
05/27/2025 18:46:59,96.14,2.939,4.23
05/27/2025 19:17:01,96.17,2.94,4.23
05/27/2025 19:47:05,96.23,2.941,4.22
05/27/2025 20:17:06,96.31,2.942,4.21
05/27/2025 20:47:10,96.37,2.943,4.22
05/27/2025 21:17:13,96.42,2.944,4.21
05/27/2025 21:47:14,96.52,2.945,4.21
05/27/2025 22:17:17,96.63,2.947,4.21
05/27/2025 22:47:17,96.65,2.947,4.23
05/27/2025 23:17:20,96.73,2.949,4.21
05/27/2025 23:47:20,96.83,2.95,4.22
05/28/2025 00:17:32,96.94,2.952,4.2
05/28/2025 00:47:23,97,2.953,4.22
05/28/2025 01:17:34,97.04,2.954,4.22
05/28/2025 01:47:28,97.13,2.955,4.21
05/28/2025 02:17:28,97.29,2.957,4.2
05/28/2025 02:47:30,97.36,2.959,4.2
05/28/2025 03:17:30,97.41,2.959,4.21
05/28/2025 03:47:33,97.51,2.961,4.21
05/28/2025 04:17:33,97.59,2.962,4.2
05/28/2025 04:47:35,97.56,2.962,4.22
05/28/2025 05:17:44,97.62,2.963,4.21
05/28/2025 05:47:38,97.67,2.963,4.2
05/28/2025 06:17:40,97.74,2.965,4.2
05/28/2025 06:47:40,97.7,2.964,4.19
05/28/2025 07:17:42,97.65,2.963,4.19
05/28/2025 07:47:51,97.59,2.962,4.21
05/28/2025 08:17:46,97.53,2.961,4.22
05/28/2025 08:47:48,97.47,2.96,4.21
05/28/2025 09:17:51,97.32,2.958,4.21
05/28/2025 09:47:53,97.28,2.957,4.21
05/28/2025 10:17:56,97.31,2.958,4.21
05/28/2025 10:48:00,97.12,2.955,4.21
05/28/2025 11:18:02,97.06,2.954,4.21
05/28/2025 11:48:05,97,2.953,4.21
05/28/2025 12:18:07,96.99,2.953,4.21
05/28/2025 12:48:11,97,2.953,4.22
05/28/2025 13:18:12,96.99,2.953,4.22
05/28/2025 13:48:15,96.97,2.952,4.2
05/28/2025 14:18:17,96.93,2.952,4.21
05/28/2025 14:48:20,96.91,2.951,4.22
05/28/2025 15:18:24,96.92,2.952,4.22
05/28/2025 15:48:25,96.93,2.952,4.22
05/28/2025 16:18:28,96.92,2.952,4.21
05/28/2025 16:48:29,96.93,2.952,4.22
05/28/2025 17:18:32,96.95,2.952,4.19
05/28/2025 17:48:33,96.94,2.952,4.21
05/28/2025 18:18:36,96.94,2.952,4.21
05/28/2025 18:48:37,96.94,2.952,4.22
05/28/2025 19:18:40,96.96,2.952,4.21
05/28/2025 19:48:43,96.99,2.953,4.21
05/28/2025 20:18:44,97.01,2.953,4.21
05/28/2025 20:48:46,97.05,2.954,4.21
05/28/2025 21:18:47,97.06,2.954,4.21
